Id,Name,Abbreviation,Api name,Api location code,Email,Enabled,Created at,Updated at,Deliveries per day,Monday thursday in stock lead time a,Monday thursday in stock lead time b,Friday in stock lead time a,Friday in stock lead time b,Weekend in stock lead time a,Weekend in stock lead time b,Out of stock lead time,Cutoff time,A order time,B order time,Part cost rate multiplier,Wd enabled,Static reserved quantity,Minimum pricefactor,Dealer handling time,Exclude from parts manager,Delivery method,Has partial updates,Contact email,Charge description,Dealership name,Address,Phone number,Point of contact,Notes
667,"Ford of Clermont, FL",FOOCFL,Ford of Clermont FL,FO-OF CLERMONT FL,dropship@dealersalessolutions.com,true,2025-12-26 10:38:54 -0500,2026-04-17 07:31:58 -0400,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"ksigala@fordofclermont.com, jshaw@fordofclermont.com","",Ford Clermont,"1101 East Highway 50 Clermont FL, 34711",352-394-6161,Ken Sigala,""
666,"Ford Columbus, NE",FOCNE,Ford Columbus NE,FO-COLUMBUS NE,dropship@dealersalessolutions.com,true,2025-12-26 10:13:25 -0500,2025-12-26 10:13:25 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,scott@gsteffy.com,"","Gene Steffy Ford, LLC","2215 East 23rd Street Columbus, NE 68601","",Scott Pettit,""
665,"GM Lexington, TN",GMLETN,GM Lexington TN,GM-LEXINGTON TN,dropship@dealersalessolutions.com,true,2025-12-26 10:07:51 -0500,2025-12-26 10:07:51 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,kmays@goldencircle.com,"",GOLDEN CIRCLE CHEVROLET,"515 S BROAD ST,  LEXINGTON, TN 38351","",Kenny Mays,""
664,"Ford Sweetwater, TN",FOSTN,Ford Sweetwater TN,FO-SWEETWATER TN,dropship@dealersalessolutions.com,true,2025-12-26 10:01:39 -0500,2025-12-26 10:01:39 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,fordtoolman@gmail.com,"",Jacky Jones Ford,"714 NEW HIGHWAY 68,  SWEETWATER, TN 37874","",Les Givens,""
663,"Ford Montebello, CA",FOMCA,Ford Montebello CA,FO-MONTEBELLO CA,dropship@dealersalessolutions.com,false,2025-12-26 09:42:22 -0500,2026-01-12 07:58:39 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,sal@fordofmontebello.net,"",Ford of Montebello,"2747 Via Campo,  Montebello, CA 90640","",Sal Avalos,20260112 disabled --TS
662,"GM Miami, FL",GMMIFL,GM Miami FL,GM-MIAMI FL,dropship@dealersalessolutions.com,true,2025-12-26 09:31:35 -0500,2026-04-23 07:07:40 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,dfigueroa@lorenzobuickgmc.com,"",LORENZO BUICK GMC,"8447 NW 12 ST MIAMI, FL 33126","",Damian Figueroa,""
661,"Ford Secaucus, NJ",FOSENJ,Ford Secaucus NJ,FO-SECAUCUS NJ,dropship@dealersalessolutions.com,true,2025-12-24 16:50:39 -0500,2026-05-29 13:54:54 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,bward@unitedfordnj.com,"",United Ford LLC.,"290 Secaucus Rd Secaucus, NJ 07094","",Brian Ward,""
660,"Ford Sedalia, MO",FOSMO,Ford Sedalia MO,FO-SEDALIA MO,dropship@dealersalessolutions.com,true,2025-12-24 16:44:58 -0500,2025-12-26 15:49:37 -0500,1,,,,,,,,,06,"",0.75,false,,0.75,,false,drop_ship,false,nlowe@rickball.com,"",RICK BALL FORD LINCOLN,"2505 W BROADWAY BLVD SEDALIA, MO 65301","",Nick Lowe,""
659,"Ford Cookeville, TN",FOCOTN,Ford Cookeville TN,FO-COOKEVILLE TN,dropship@dealersalessolutions.com,true,2025-12-24 16:37:50 -0500,2026-01-02 15:56:41 -0500,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,kvargason@fordlincolnofcookeville.com,"",Ford of Cookeville,"1600 Interstate Drive, Cookeville, TN 38501","",Kevin Vargason,""
658,"GM Pembroke Pines, FL",GMPPFL,GM Pembroke Pines FL,GM-PEMBROKE PINES FL,dropship@dealersalessolutions.com,false,2025-12-24 16:31:04 -0500,2026-01-06 07:56:05 -0500,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,orihuelaj@autonation.com,"",AutoNation Chevrolet Pembroke Pines,"8600 Pines Blvd, Pembroke Pines, FL 33024, USA",(954) 644-5038,Jen Orihuela,20260106 disabled -- TS
657,"Ford Pryor, OK",FOPOK,Ford Pryor OK,FO-PRYOR OK,dropship@dealersalessolutions.com,true,2025-12-22 15:32:56 -0500,2025-12-22 15:32:56 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,edaneker@matthewsfordofpryor.com,"",Ford of Pryor,"4501 S Mill St ,  Pryor, OK 74362","",Ethan Daneker,""
656,"Ford Abingdon, VA",FOABVA,Ford Abingdon VA,FO-ABINGDON VA,dropship@dealersalessolutions.com,true,2025-12-22 13:35:44 -0500,2025-12-22 13:35:44 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,empirefordlm@yahoo.com,"",Empire Ford Inc,"106 Jonesboro Road,  Abingdon, VA 24212","",Chris Fleenor,""
655,"Ford McDavid Fort Worth, TX",FOMFWTX,Ford McDavid Fort Worth TX,FO-MCDAVID FORT WORTH TX,dropship@dealersalessolutions.com,true,2025-12-22 13:28:57 -0500,2025-12-22 13:28:57 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,gdancer@mcdavid.com,"",DAVID MCDAVID FORD FT WORTH,"300 West Loop 820 South,  Fort Worth, TX 76108","",Garrett Dancer,""
654,"Ford Jena, LA",FOJLA,Ford Jena LA,FO-JENA LA,dropship@dealersalessolutions.com,true,2025-12-22 13:08:04 -0500,2025-12-22 13:08:04 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,jessica@billywoodford.com,"",Billy Wood Ford,"3050 West Oak Street,  Jena, LA 71342","",Jessica Babin,""
653,"Ford Laramie, WY",FOLWY,Ford Laramie WY,FO-LARAMIE WY,dropship@dealersalessolutions.com,true,2025-12-22 12:52:53 -0500,2026-02-06 07:58:13 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"d.reusser@laramierangeford.com,Z.HOPKINS@LARAMIERANGEFORD.COM","",Laramie Range Ford,"3609 E Grand Ave, Laramie, WY 82070","",Dan Reusser,""
652,"Ford Heber Springs, AR",FOHSAR,Ford Heber Springs AR,FO-HEBER SPRINGS AR,dropship@dealersalessolutions.com,true,2025-12-22 12:44:14 -0500,2025-12-22 12:44:14 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,sallen@heartlandautos.com,"",Heartland Ford,"1810 Highway 25B North Heber Springs, AR 72543","",Shawn Allen,""
651,"Ford Glendora, CA",FOGCA,Ford Glendora CA,FORD GLENDORA CA,dropship@dealersalessolutions.com,true,2025-12-18 15:21:13 -0500,2026-01-13 17:03:14 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"b-ratliff@colleyford.com, d-garcia@colleyford.com","",Colley Ford,"1945 Auto Centre Dr,  PO Box 1855,  Glendora, CA 91740","","Bob Ratliff, D. Garcia",""
650,"Ford Coshocton, OH",FOCOOH,Ford Coshocton OH,FORD COSHOCTON OH,dropship@dealersalessolutions.com,true,2025-12-18 15:15:09 -0500,2025-12-18 15:15:09 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,parts@jeffdrennenford.org,"",Jeff Drennen Ford,"801 South 2nd Street Coshocton, OH 43812","",Darren Jacobs,""
649,"Ford South Paris, ME",FOSOPME,Ford South Paris ME,FO-SOUTH PARIS ME,dropship@dealersalessolutions.com,true,2025-12-18 15:04:36 -0500,2025-12-18 15:04:36 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,mwilson@ripleyandfletcher.com,"",Ripley and Fletcher Ford,"80 Main Street, South Paris, ME 04281","",Matt Wilson,""
648,"GM Burlingame, CA",GMBCA,GM Burlingame CA,GM-BURLINGAME CA,dropship@dealersalessolutions.com,true,2025-12-18 14:56:25 -0500,2026-01-06 12:00:57 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"jsepulveda@putnamgm.com,parts@putnamgm.com","",PUTNAM CHEVROLET CADILLAC GMC,"198 CALIFORNIA DR,  BURLINGAME, CA 94010","",JUAN SEPULVEDA,"20260106 disabled -- TS
20260106 enabled -- TS"
647,"Ford Kansas City, MO",FOKCMO,Ford Kansas City MO,FO-KANSAS CITY MO,dropship@dealersalessolutions.com,true,2025-12-18 14:45:37 -0500,2025-12-18 14:45:37 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,amartel@thoroughbredford.com,"",Thoroughbred Ford,"8501 N Boardwalk Avenue Kansas City, MO 64154","",Adam Martel,""
646,"Ford Orlando, FL",FOOFL,Ford Orlando FL,FO-ORLANDO FL,dropship@dealersalessolutions.com,true,2025-12-18 14:36:27 -0500,2025-12-18 14:36:27 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,gnagorski@cflincoln.com,"",Central Florida Lincoln of Orlando,"2055 W Colonial Drive Orlando, FL 32804","",George Nagorski,""
645,"Ford New Hudson, MI",FONHMI,Ford New Hudson MI,FO-NEW HUDSON MI,dropship@dealersalessolutions.com,true,2025-12-16 13:31:31 -0500,2025-12-16 13:31:31 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,true,flinzell@hinespark.com,"","Hines Park Ford, Inc.","56558 Pontiac Trail,  New Hudson, MI 48165","",Frank Linzell,""
644,"GM Pawleys Island, SC",GMPISC,GM Pawleys Island SC,GM-PAWLEYS ISLAND SC,dropship@dealersalessolutions.com,true,2025-12-15 14:21:36 -0500,2025-12-18 10:27:44 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,true,bcuster@coastalsaves.com,"",COASTAL CHEVROLET-CADILLAC-NISSAN,"8559 OCEAN HIGHWAY PAWLEYS ISLAND, SC 29585","",William Custer,""
643,"GM Lewistown, MT",GMLMT,GM Lewistown MT,GM-LEWISTOWN MT,dropship@dealersalessolutions.com,true,2025-12-12 14:00:27 -0500,2025-12-30 08:28:02 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,markmoore@ez.car,"",RIMROCK SNOWY MOUNTIAN,"80739 US HIGHWAY 87,  LEWISTOWN, MT 594572626","",Mark Moore,""
642,"Mopar Lewistown, MT",MPLMT,Mopar Lewistown MT,MP-LEWISTOWN MT,dropship@dealersalessolutions.com,false,2025-12-12 13:57:30 -0500,2026-02-23 07:35:50 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,markmoore@ez.car,"",RIMROCK SNOWY MOUNTIAN,"80739 US HIGHWAY 87,  LEWISTOWN, MT 594572626","",Mark Moore,20260223 Turned off MG
641,"Ford Lewistown, MT",FOLMT,Ford Lewistown MT,FO-LEWISTOWN MT,dropship@dealersalessolutions.com,true,2025-12-12 13:52:53 -0500,2025-12-30 08:28:18 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,markmoore@ez.car,"",RIMROCK SNOWY MOUNTIAN,"80739 US HIGHWAY 87,  LEWISTOWN, MT 594572626","",Mark Moore,""
640,"Ford Kingfisher, OK",FOKOK,Ford Kingfisher OK,FO-KINGFISHER OK,dropship@dealersalessolutions.com,false,2025-12-12 13:44:24 -0500,2026-05-27 10:27:35 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,vlawrence@boeckmanfordinc.com,"",BOECKMAN FORD INC,"2200 US-81 S,  KINGFISHER, OK 73750","",VANESSA LAWRENCE,"20260108 disabled -- ts
20260115 enabled - MD"
639,"Ford Lebanon, OH",FOLEOH,Ford Lebanon OH,FO-LEBANON OH,dropship@dealersalessolutions.com,true,2025-12-12 13:35:46 -0500,2025-12-12 13:35:46 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,acampbell@lebanonford.com,"",LEBANON FORD,"770 Columbus Avenue,  Lebanon, OH 45036","",Adam Campbell,""
638,"Ford Heidelberg, PA",FOHEPA,Ford Heidelberg PA,FO-HEIDELBERG PA,dropship@dealersalessolutions.com,true,2025-12-12 13:27:44 -0500,2025-12-18 10:27:35 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"jpegher@woltzwindford.com,parts@woltzwindford.com","",Woltz & Wind Ford Inc,"2100 Washington Pike,  Heidelberg, PA 15106","",Joe Pegher,""
637,"Ford Wichita, KS",FOWKS,Ford Wichita KS,FO-WICHITA KS,dropship@dealersalessolutions.com,true,2025-12-12 13:16:49 -0500,2026-05-12 09:49:58 -0400,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"pburk@mhford.com,paul.burk@mhford.com, jemmons@mhford.com","","Mel Hambelton Ford, Inc.","11771 W. KELLOGG Wichita, KS 67209","",Paul Burk,""
636,"Ford Dickinson, TX",FODITX,Ford Dickinson TX,FO-DICKINSON TX,dropship@dealersalessolutions.com,true,2025-12-12 13:08:52 -0500,2025-12-12 13:08:52 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,cdale@mcreeford.com,"","McRee Ford, Inc.","2800 Gulf Freeway Dickinson, TX 77539","",Carter Dale,""
635,"GM Oconomowoc, WI",GMOWI,GM Oconomowoc WI,GM-OCONOMOWOC WI,dropship@dealersalessolutions.com,true,2025-12-12 13:01:35 -0500,2025-12-12 13:01:35 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,aferkovich@ewaldauto.com,"",EWALD CHEVROLET-BUICK- INC,"36833 E WISCONSIN AVE OCONOMOWOC, WI","",TONY FERKOVICH,""
634,"Ford Conneaut Lake, PA",FOCLPA,Ford Conneaut Lake PA,FO-CONNEAUT LAKE PA,dropship@dealersalessolutions.com,false,2025-12-10 17:27:23 -0500,2026-01-26 07:33:11 -0500,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,charles.seuffert@lakeviewford.com,"",Lake View Ford,"12381 Conneaut Lake Road, Conneaut Lake, PA 16316","",Charlie Seuffert,""
633,"Ford Tucson, AZ",FOTAZ,Ford Tucson AZ,FO-TUSCON AZ,dropship@dealersalessolutions.com,false,2025-12-10 17:27:20 -0500,2026-03-04 11:43:07 -0500,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,"dcassel@jimclick.com, cgentry@jimclick.com","",Jim Click Ford Inc,"6244 E 22nd Street,Tucson, AZ 85711-5231","","Dustin Cassel, Caitlin Gentry",20260304 Turned off MG
632,"GM Spokane Valley, WA",GMSVVA,GM Spokane Valley WA,GM-SPOKANE VALLEY WA,dropship@dealersalessolutions.com,true,2025-12-10 17:26:48 -0500,2025-12-10 17:26:48 -0500,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,hatfieldd@autonation.com,"",AutoNation Parts Centers,"125 N Dyer Rd, Spokane Valley, WA 99212","",Don Hatfield Jr,""
631,"Ford Lynchburg, VA",FOLVA,Ford Lynchburg VA,FO-LYNCHBURG VA,dropship@dealersalessolutions.com,true,2025-12-10 17:26:28 -0500,2025-12-31 13:17:07 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,cnoel@applefordva.com,"","Apple Ford of Lynchburg, Inc.","2113 Lakeside Drive, Lynchburg, VA 24501","",Clayton Noel,""
630,"GM Altavista, VA",GMAVA,GM Altavista VA,FO-ALTAVISTA VA,dropship@dealersalessolutions.com,false,2025-12-10 17:24:42 -0500,2026-01-09 16:03:26 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"darryl@driveapple.com,peteatfellers@gmail.com","",Apple Chevrolet of Altavista,"715 Main St., Altavista, VA 24517-1723","",Darryl Huften Jr,"20251218 https://app.asana.com/1/1167816635364955/task/1212364729621765/comment/1212490452010096?focus=true disabled-- TS
20260106 enabled -- TS
20260109 disabled https://app.asana.com/1/1167816635364955/task/1212722341590587?focus=true - MD"
629,"Ford Galesburg, MI",FOGMI,Ford Galesburg MI,FO-GALESBURG MI,dropship@dealersalessolutions.com,true,2025-12-09 17:20:24 -0500,2026-04-16 08:45:33 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,"parts@dorranceford.com, ian@dorranceford.com","",Dorrance Ford,"10350 Miller Dr, Galesburg, MI 49053",(269) 665-7015,Linda Avery,""
628,"Mopar Springfield, TN",MPSTN,Mopar Springfield TN,MP-SPRINGFIELD TN,dropship@dealersalessolutions.com,true,2025-12-05 17:03:43 -0500,2025-12-05 17:03:43 -0500,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,matt@guptonmotors.com,"",Gupton Motors Inc,"3450 Tom Austin Hwy, Springfield TN,37172","","Matt ""Chop"" Chaney",""
627,"Toyota Harrisburg, PA",TYHPA,Toyota Harrisburg PA,TY-HARRISBURG PA,dropship@dealersalessolutions.com,true,2025-12-05 15:40:50 -0500,2025-12-05 15:43:09 -0500,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,"tvincent@faulknertoyota.com, partspros@faulknertoyota.com","",Faulkner Toyota,"3809 Paxton St, Harrisburg, PA 1711",215-929-1775  ext# 1603,Tim Vincent,""
626,"Ford Hailey, ID",FOHID,Ford Hailey ID,FO-HAILEY ID,dropship@dealersalessolutions.com,true,2025-12-05 10:12:47 -0500,2025-12-05 10:12:47 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,phodges@gomalone.com,"",Karl Malone Ford,"920 S Main, P.O.Box 40, Hailey, ID 83333","",Patrick Hodges,""
625,"GM Clarksville, MD",GMCMD,GM Clarksville MD,GM CLARKSVILLE MD,dropship@dealersalessolutions.com,true,2025-12-05 10:01:35 -0500,2025-12-05 10:01:35 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,fdellaterza1@koons.com,"",Koons Clarksville Chevrolet GMC,"12421 Auto Dr, Clarksville, MD 21029","",Frank Dellaterza,""
624,"Ford East Hartford, CT",FOEHCT,Ford East Hartford CT,FO-EAST HARTFORD CT,dropship@dealersalessolutions.com,true,2025-12-04 13:21:44 -0500,2025-12-04 13:21:44 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,michelle.goodwin@hoffmanauto.com,"","Hoffman Ford, Inc.","600 Connecticut Bl, East Hartford, CT 06108","",Michelle Goodwin,""
623,"Ford King George, VA",FOKGVA,Ford King George VA,FO-KING GEORGE VA,dropship@dealersalessolutions.com,true,2025-12-04 13:00:35 -0500,2025-12-04 13:00:35 -0500,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,robert.kidwell@baysideautogroup.com,"",Bayside Ford,"17020 Consumer Row,  KING GEORGE, VA 22485","",ROBERT KIDWELL,""
622,"Ford Lake Charles, LA",FOLCLA,Ford Lake Charles LA,FO-LAKE CHARLES LA,dropship@dealersalessolutions.com,false,2025-12-04 12:55:17 -0500,2025-12-18 14:10:46 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,kcomeaux@boltonford.com,"","Bolton Ford, Inc.","1500 East College Street,  Lake Charles, LA 70607","",Krystal Comeaux,20251218 disabled https://app.asana.com/1/1167816635364955/task/1212292288281170/comment/1212519507942903?focus=true -- TS
621,"Ford Fort Worth, TX",FOFWTX,Ford Fort Worth TX,FO-FORT WORTH TX,dropship@dealersalessolutions.com,false,2025-12-04 12:49:12 -0500,2026-04-03 13:39:55 -0400,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,hallmarkd@autonation.com,"",AutoNation Ford of Ft Worth,"5000 Bryant Irvin Rd,  Fort Worth, TX 76132",817-370-5233,Duane Hallmark,""
620,"Ford Byron, GA",FOBYGA,Ford Byron GA,FO-BYRON GA,dropship@dealersalessolutions.com,true,2025-12-03 08:46:15 -0500,2026-05-12 10:08:53 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,bwright@jeffsmithauto.com,"",JEFF SMITH FORD,"113 W E GREEN JR PKWY Byron, GA 310080729","",Brad Wright,""
619,"Ford Fort Walton Beach, FL",FOFWBFL,Ford Fort Walton Beach FL,FO-FORT WALTON BEACH FL,dropship@dealersalessolutions.com,true,2025-12-03 08:37:39 -0500,2025-12-03 08:37:39 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,tfillingim@garysmithford.com,"",Gary Smith Ford Inc,"#1 Beal Parkway Fort Walton Beach, FL 32548","",Todd Fillingim,""
618,"GM Englewood, NJ",GMENJ,GM Englewood NJ,GM-ENGLEWOOD NJ,dropship@dealersalessolutions.com,true,2025-12-03 08:30:30 -0500,2026-04-27 07:16:03 -0400,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"joeknutsen@qualitychevybuickgmc.com, parts2@qualitychevygmc.com","",QUALITY CHEVROLET GMC,"85 Van Nostrand Avenue Englewood, NJ 07631","",Josef Knutsen,""
617,"Ford Doylestown, PA",FODPA,Ford Doylestown PA,FO-DOYLESTOWN PA,dropship@dealersalessolutions.com,true,2025-12-03 08:23:20 -0500,2025-12-03 08:23:20 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,jfreas@fredbeans.com,"",Fred Beans Parts Distribution Center,"131 Doyle Street, 	 Doylestown, PA 18901",877.942.3267 ext. 1303,Joseph Freas,""
616,"GM Elyria, OH",GMEOH,GM Elyria OH,GM-ELYRIA OH,dropship@dealersalessolutions.com,true,2025-12-03 08:15:55 -0500,2025-12-03 08:15:55 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"wholesaleparts@sunnysideauto.com,erodriguez@sunnysideauto.com","",SUNNYSIDE WHOLESALE,"1100 E.BROAD STREET ELYRIA, OH 44035","",BILL NORTON,""
615,"Ford Sayville, NY",FOSNY,Ford Sayville NY,FO-SAYVILLE NY,dropship@dealersalessolutions.com,false,2025-12-02 09:03:06 -0500,2025-12-09 10:49:02 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,epletman@fordgiant.com,"",Sayville Ford,"5686 Sunrise Highway Sayville, NY 117821018","",Ed Pletman,""
614,"Ford Hiawatha, IA",FOHIA,Ford Hiawatha IA,FO-HIAWATHA IA,dropship@dealersalessolutions.com,true,2025-12-02 08:52:51 -0500,2025-12-02 08:52:51 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,"jcarpenter@mcgrathauto.com, ford.parts@mcgrathauto.com","",McGrath Ford,"1040 N CENTER POINT ROAD HIAWATHA, IA 52233","",Justin Carpenter,""
613,"GM Guttenberg, IA",GMGIA,GM Guttenberg IA,GM-GUTTENBERG IA,dropship@dealersalessolutions.com,true,2025-12-02 08:41:58 -0500,2025-12-02 08:41:58 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,abuckman@victorywithbrowns.com,"","Brown's Sales and Leasing, Inc.","Highway 52 South,  Guttenberg, IA 52052","",Allison Buckman,""
612,"Ford Guttenberg, IA",FOGIA,Ford Guttenberg IA,FO-GUTTENBERG IA,dropship@dealersalessolutions.com,true,2025-12-02 08:32:17 -0500,2025-12-02 08:32:17 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,abuckman@victorywithbrowns.com,"","Brown's Sales and Leasing, Inc.","Highway 52 South,  Guttenberg, IA 52052","",Allison Buckman,""
611,"GM Westminster, MD",GMWMD,GM Westminster MD,GM-WESTMINSTER MD,dropship@dealersalessolutions.com,true,2025-12-02 08:17:53 -0500,2025-12-09 10:49:05 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,auphoff@lenstoler.com,"",LEN STOLER CHEV-OLDS CAD,"900 BALTIMORE BLVD WESTMINSTER, MD 21157","",Ashley Uphoff,""
610,"Ford Humble, TX",FOHTX,Ford Humble TX,FO-HUMBLE TX,dropship@dealersalessolutions.com,true,2025-12-01 09:30:34 -0500,2025-12-01 09:30:34 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,jaills@planetford59.com,"",Planet Ford 59,"19000 Eastex Freeway Humble, Tx 77338",281-319-9618,JOHN AILLS,""
609,"Ford Oklahoma City, OK",FOOCOK,Ford Oklahoma City OK,FO-OKLAHOMA CITY OK,dropship@dealersalessolutions.com,true,2025-12-01 09:21:58 -0500,2025-12-01 09:21:58 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,especht@metrofordofokc.com,"",Metro Ford of OKC,"2800 W. I-44 Service Road Oklahoma City, OK 73112","",EVAN SPECHT,""
608,"GM Wichita, KS",GMWKS,GM Wichita KS,GM-WICHITA KS,dropship@dealersalessolutions.com,true,2025-12-01 09:12:23 -0500,2025-12-01 09:12:23 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,kevin.cortelyou@hatchettauto.com,"",HATCHETT BUICK GMC,"1333 N. GREENWICH RD.,  WICHITA, KS 67206","",KEVIN CORTELYOU,""
607,"Ford Summerville, SC",FOSSC,Ford Summerville SC,FO-SUMMERVILLE SC,dropship@dealersalessolutions.com,true,2025-12-01 09:04:49 -0500,2025-12-01 09:04:49 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,Jeffrey.Hunter@summervilleford.com,"",Summerville Ford,"9700 Dorchester Road Summerville, SC 29485-8540",843-486-9309,Jeff Hunter,""
606,"Ford London, OH",FOLOH,Ford London OH,FO-LONDON OH,dropship@dealersalessolutions.com,false,2025-12-01 08:58:05 -0500,2026-01-07 08:51:35 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,egordin@buckeyeford.com,"","Buckeye Ford, Inc.","110 U.S. Route 42,  London, OH 43140","",Ethan Gordin,"20260107 ""
Ethan Gordin
8:45 AM (4 minutes ago)
to me

not interested, please take me off your list""
disabled -- TS"
605,"GM Live Oak, FL",GMLOFL,GM Live Oak FL,GM-LIVE OAK FL,dropship@dealersalessolutions.com,true,2025-11-26 15:44:39 -0500,2025-11-26 15:44:39 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,weshaneypartsdepartment@gmail.com,"",Wes Haney Chevrolet Inc.,"816 E HOWARD ST,  LIVE OAK, FL 32064","",Bill Keel,""
604,"Ford Millersburg, OH",FOMOH,Ford Millersburg OH,FO-MILLERSBURG OH,dropship@dealersalessolutions.com,true,2025-11-26 08:35:35 -0500,2025-11-26 08:35:35 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,mitch@villagemotorsinc.com,"","Village Ford Lincoln-Mercury, Inc","784 Wooster Road,  Millersburg, OH 44654","",Mitch Rohr,""
603,"GM Cheshire, CT",GMCCT,GM Cheshire CT,GM-CHESHIRE CT,dropship@dealersalessolutions.com,false,2025-11-26 08:23:38 -0500,2025-12-15 14:24:16 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,daves@richardchevy.com,"","RICHARD CHEVROLET, INC.","1405 HIGHLAND AVE,  CHESHIRE, CT 06410-1216","",David Smolkis,""
602,"Ford Bradenton, FL",FOBFL,Ford Bradenton FL,FO-BRADENTON FL,dropship@dealersalessolutions.com,true,2025-11-26 08:15:47 -0500,2026-02-11 08:15:00 -0500,1,,,,,,,,,06,"",0.5,false,,.5,,false,drop_ship,false,mgates@aplincoln.com,"",Al Piemonte Lincoln,"6760 14th Street West Bradenton, FL 34207","",Mark Gates,""
